Parent_Fund_Code,Master_Fund_Code,Trade_Date,Currency,Trans_Type,Amount
="50203",="54203",20250409,CDD,WSP,2100
="50203",="54203",20250409,CDD,WSR,35101.85
="50203",="55203",20250409,CDD,RT ,1805.04
="50203",="58203",20250410,CDD,PT ,128358.6
="50205",="18079",20250410,CDD,PT ,270
="50205",="50205",20250409,CDD,PT ,500
="50205",="50205",20250410,CDD,PT ,13185.22
="50205",="50205",20250409,CDD,RT ,257786.62
="50205",="50205",20250410,CDD,RT ,281616.4
="50205",="50205",20250409,CDD,WSP,500
="50205",="50205",20250409,CDD,WSR,257786.62
="50205",="54205",20250409,CDD,PT ,50000
="50205",="54205",20250410,CDD,PT ,0.82
="50205",="54205",20250409,CDD,RT ,23661.61
="50205",="54205",20250410,CDD,RT ,40101.1
="50205",="54205",20250409,CDD,WSP,50000
="50205",="54205",20250409,CDD,WSR,23661.61
="50205",="54855",20250410,CDD,PT ,18654.98
="50205",="54855",20250410,CDD,RT ,18654.76
="50205",="55205",20250409,CDD,RT ,20682.06
="50221",="50221",20250409,CDD,PT ,1803.02
="50221",="50221",20250410,CDD,PT ,182126.44
="50221",="50221",20250409,CDD,RT ,194681.49
="50221",="50221",20250410,CDD,RT ,346737.16
="50221",="50221",20250409,CDD,WSP,1803.02
="50221",="50221",20250409,CDD,WSR,194681.49
="50221",="51221",20250409,CDD,RT ,43.21
="50221",="51221",20250409,CDD,WSR,43.21
="50221",="54221",20250409,CDD,PT ,72317.37
="50221",="54221",20250410,CDD,PT ,98057.01
="50221",="54221",20250409,CDD,RT ,214557.01
="50221",="54221",20250410,CDD,RT ,64082.41
="50221",="54221",20250409,CDD,WSP,72317.37
="50221",="54221",20250409,CDD,WSR,214557.01
="50221",="55221",20250409,CDD,PT ,5927.28
="50221",="55221",20250409,CDD,RT ,38093.55
="50221",="55221",20250409,CDD,WSP,1305.92
="50221",="58221",20250409,CDD,PT ,3500
="50221",="58221",20250409,CDD,WSP,3500
="50227",="16087",20250410,CDD,PT ,3405.8
="50227",="16087",20250409,CDD,RT ,1000
="50227",="16087",20250409,CDD,WSR,1000
="50227",="18087",20250409,CDD,RT ,336.8
="50227",="18087",20250409,CDD,WSR,336.8
="50227",="50227",20250403,CDD,PT ,-8848.37
="50227",="50227",20250409,CDD,PT ,19957.51
="50227",="50227",20250410,CDD,PT ,60787.75
="50227",="50227",20250403,CDD,RT ,-8848.37
="50227",="50227",20250409,CDD,RT ,246683.23
="50227",="50227",20250410,CDD,RT ,53156.91
="50227",="50227",20250409,CDD,WSP,19957.51
="50227",="50227",20250409,CDD,WSR,246683.23
="50227",="50877",20250410,CDD,PT ,51993.34
="50227",="50877",20250409,CDD,RT ,18411.72
="50227",="50877",20250409,CDD,WSR,18411.72
="50227",="54227",20250409,CDD,PT ,7025
="50227",="54227",20250410,CDD,PT ,39791.78
="50227",="54227",20250409,CDD,RT ,62981.65
="50227",="54227",20250410,CDD,RT ,170351.65
="50227",="54227",20250409,CDD,WSP,7025
="50227",="54227",20250409,CDD,WSR,62981.65
="50227",="55227",20250409,CDD,RT ,100592.68
="50230",="18076",20250410,CDD,PT ,1273.92
="50230",="18076",20250409,CDD,RT ,520.41
="50230",="18076",20250409,CDD,WSR,520.41
="50230",="50230",20250409,CDD,PT ,27052.07
="50230",="50230",20250410,CDD,PT ,123060.39
="50230",="50230",20250409,CDD,RT ,507373.96
="50230",="50230",20250410,CDD,RT ,144786.82
="50230",="50230",20250409,CDD,WSP,27052.07
="50230",="50230",20250409,CDD,WSR,507373.96
="50230",="51230",20250410,CDD,PT ,19434.86
="50230",="54230",20250409,CDD,PT ,32613.74
="50230",="54230",20250410,CDD,PT ,155724.85
="50230",="54230",20250409,CDD,RT ,71897.92
="50230",="54230",20250410,CDD,RT ,92314.68
="50230",="54230",20250409,CDD,WSP,32613.74
="50230",="54230",20250409,CDD,WSR,71897.92
="50230",="58230",20250410,CDD,RT ,400
="50232",="16061",20250409,CDD,RT ,219.32
="50232",="16061",20250409,CDD,WSR,219.32
="50232",="50232",20250409,CDD,PT ,1244.32
="50232",="50232",20250410,CDD,PT ,100858.37
="50232",="50232",20250409,CDD,RT ,877419.04
="50232",="50232",20250410,CDD,RT ,156580.13
="50232",="50232",20250409,CDD,WSP,1244.32
="50232",="50232",20250409,CDD,WSR,877419.04
="50232",="51232",20250410,CDD,RT ,30000
="50232",="54232",20250409,CDD,PT ,26735
="50232",="54232",20250410,CDD,PT ,31860.98
="50232",="54232",20250409,CDD,RT ,251280.38
="50232",="54232",20250410,CDD,RT ,31860.98
="50232",="54232",20250409,CDD,WSP,26735
="50232",="54232",20250409,CDD,WSR,251280.38
="50232",="55232",20250409,CDD,RT ,51242.77
="50232",="57982",20250409,CDD,PT ,31101.77
="50232",="57982",20250410,CDD,PT ,10087.93
="50232",="57982",20250409,CDD,RT ,95601.77
="50232",="57982",20250410,CDD,RT ,10302.93
="50232",="57982",20250409,CDD,WSR,64500
="50232",="58232",20250410,CDD,RT ,800
="50237",="16078",20250409,CDD,RT ,127.4
="50237",="16078",20250409,CDD,WSR,127.4
="50237",="18078",20250410,CDD,FEE,-3.73
="50237",="18078",20250409,CDD,RT ,949.55
="50237",="18078",20250410,CDD,RT ,4701.32
="50237",="18078",20250409,CDD,WSR,949.55
="50237",="50237",20250409,CDD,PT ,93562.3
="50237",="50237",20250410,CDD,PT ,788578.47
="50237",="50237",20250404,CDD,RT ,-5408.27
="50237",="50237",20250409,CDD,RT ,597574.61
="50237",="50237",20250410,CDD,RT ,960918.89
="50237",="50237",20250409,CDD,WSP,40429.14
="50237",="50237",20250409,CDD,WSR,546014.7
="50237",="51237",20250409,CDD,RT ,581.96
="50237",="51237",20250409,CDD,WSR,581.96
="50237",="54237",20250409,CDD,PT ,12868
="50237",="54237",20250410,CDD,PT ,200770.26
="50237",="54237",20250409,CDD,RT ,532476.55
="50237",="54237",20250410,CDD,RT ,107791
="50237",="54237",20250409,CDD,WSP,12868
="50237",="54237",20250409,CDD,WSR,532476.55
="50237",="55237",20250409,CDD,PT ,40354.02
="50237",="55237",20250410,CDD,PT ,663268.51
="50237",="55237",20250409,CDD,RT ,181773.51
="50237",="55237",20250410,CDD,RT ,864.98
="50237",="55237",20250409,CDD,WSR,1875.14
="50237",="58237",20250409,CDD,RT ,758.37
="50237",="58237",20250409,CDD,WSR,758.37
="50245",="15084",20250409,CDD,RT ,380
="50245",="15084",20250409,CDD,WSR,380
="50245",="16084",20250409,CDD,RT ,2676.37
="50245",="16084",20250410,CDD,RT ,1088.58
="50245",="16084",20250409,CDD,WSR,2676.37
="50245",="18084",20250409,CDD,PT ,30000
="50245",="18084",20250410,CDD,PT ,25
="50245",="18084",20250409,CDD,RT ,76263.15
="50245",="18084",20250409,CDD,WSP,30000
="50245",="18084",20250409,CDD,WSR,76263.15
="50245",="50245",20250409,CDD,PT ,77340.35
="50245",="50245",20250410,CDD,PT ,50108.1
="50245",="50245",20250407,CDD,RT ,600.93
="50245",="50245",20250408,CDD,RT ,100
="50245",="50245",20250409,CDD,RT ,67796.94
="50245",="50245",20250410,CDD,RT ,575941.79
="50245",="50245",20250409,CDD,WSP,77340.35
="50245",="50245",20250409,CDD,WSR,67796.94
="50245",="51245",20250410,CDD,RT ,1101.02
="50245",="54245",20250409,CDD,PT ,40285.71
="50245",="54245",20250410,CDD,PT ,565663.14
="50245",="54245",20250409,CDD,RT ,68490.24
="50245",="54245",20250410,CDD,RT ,328100.15
="50245",="54245",20250409,CDD,WSP,40285.71
="50245",="54245",20250409,CDD,WSR,68490.24
="50245",="58245",20250409,CDD,PT ,49489.63
="50245",="58245",20250409,CDD,WSP,49489.63
="510  ",="13685",20250409,CDD,PT ,22912.88
="510  ",="13685",20250409,CDD,WSP,22912.88
="510  ",="18122",20250409,CDD,PT ,30000
="510  ",="18122",20250409,CDD,RT ,1174.26
="510  ",="18122",20250410,CDD,RT ,255
="510  ",="18122",20250409,CDD,WSP,30000
="510  ",="18122",20250409,CDD,WSR,1174.26
="510  ",="506",20250409,CDD,RT ,793.99
="510  ",="510",20250328,CDD,DR ,4.02999999999997
="510  ",="510",20241231,CDD,PT ,14312.77
="510  ",="510",20250107,CDD,PT ,-14309.26
="510  ",="510",20250409,CDD,PT ,12807.73
="510  ",="510",20250410,CDD,PT ,5365.24
="510  ",="510",20241231,CDD,RT ,15087.98
="510  ",="510",20250107,CDD,RT ,-15280.41
="510  ",="510",20250409,CDD,RT ,15579.11
="510  ",="510",20250410,CDD,RT ,15727.49
="510  ",="510",20250409,CDD,WSP,7500
="510  ",="510",20250409,CDD,WSR,10271.38
="510  ",="514",20250410,CDD,PT ,75
="510  ",="514",20250409,CDD,RT ,381.95
="510  ",="514",20250410,CDD,RT ,171.21
="510  ",="514",20250409,CDD,WSR,381.95
="510  ",="621T8",20250409,CDD,RT ,30.3
="510  ",="621T8",20250409,CDD,WSR,30.3
="510  ",="90018",20250409,CDD,RT ,31.18
="510  ",="90018",20250409,CDD,WSR,31.18
="5150 ",="5150",20250409,CDD,PT ,3702.56
="5150 ",="5150",20250409,CDD,RT ,6193.16
="5150 ",="5150",20250409,CDD,WSP,3702.56
="5150 ",="5150",20250409,CDD,WSR,6193.16
="5152 ",="5152",20250409,CDD,RT ,81239.63
="5152 ",="5152",20250409,CDD,WSR,81239.63
="5153 ",="5153",20250409,CDD,RT ,42630.53
="5153 ",="5153",20250409,CDD,WSR,42630.53
="5154 ",="5154",20250409,CDD,RT ,21009.48
="5154 ",="5154",20250409,CDD,WSR,21009.48
="5280 ",="5280",20250409,CDD,RT ,601111.05
="5341 ",="2198",20250403,CDD,PT ,-5826.27
="5341 ",="2198",20250409,CDD,PT ,263602.59
="5341 ",="2198",20250410,CDD,PT ,157966.39
="5341 ",="2198",20250403,CDD,RT ,-5826.27
="5341 ",="2198",20250409,CDD,RT ,51669.02
="5341 ",="2198",20250410,CDD,RT ,216390.37
="5341 ",="2198",20250409,CDD,WSP,263231.38
="5341 ",="2198",20250409,CDD,WSR,51669.02
="5341 ",="4198",20250409,CDD,PT ,548889.23
="5341 ",="4198",20250410,CDD,PT ,83684
="5341 ",="4198",20250407,CDD,RT ,19284.78
="5341 ",="4198",20250408,CDD,RT ,-19304.51
="5341 ",="4198",20250409,CDD,RT ,173423.36
="5341 ",="4198",20250409,CDD,WSP,548889.23
="5341 ",="4198",20250409,CDD,WSR,173423.36
="5341 ",="4199",20250410,USD,PT ,4000
="5341 ",="4199",20250409,USD,RT ,507.17
="5341 ",="4199",20250409,USD,WSR,507.17
="5341 ",="5341",20250409,CDD,PT ,816.24
="5341 ",="5341",20250409,CDD,RT ,48119.23
="5341 ",="5341",20250409,CDD,WSP,500
="5341 ",="90198",20250409,CDD,PT ,2678.44
="5341 ",="90198",20250409,CDD,RT ,1500
="5341 ",="90198",20250409,CDD,WSP,2678.44
="5341 ",="90198",20250409,CDD,WSR,1500
="55110",="55110",20250409,CDD,PT ,1450
="55110",="55110",20250410,CDD,PT ,115016.31
="55111",="55111",20250409,CDD,PT ,2075
="55111",="55111",20250409,CDD,RT ,120.01
="5557 ",="5557",20250409,CDD,RT ,11.99
="5557 ",="5557",20250409,CDD,WSR,11.99
="5562 ",="5562",20250409,CDD,PT ,7479.89
="5562 ",="5562",20250409,CDD,WSP,7479.89
="578  ",="15199",20250409,CDD,RT ,532.56
="578  ",="15199",20250409,CDD,WSR,532.56
="578  ",="16199",20250410,CDD,PT ,550
="578  ",="16199",20250409,CDD,RT ,1664.48
="578  ",="16199",20250410,CDD,RT ,669.56
="578  ",="16199",20250409,CDD,WSR,1664.48
="578  ",="18199",20250410,CDD,PT ,291.5
="578  ",="18199",20250409,CDD,RT ,409.83
="578  ",="18199",20250410,CDD,RT ,147.4
="578  ",="18199",20250409,CDD,WSR,409.83
="578  ",="4778",20250409,CDD,PT ,26222.67
="578  ",="4778",20250410,CDD,PT ,34904.7
="578  ",="4778",20250409,CDD,RT ,19220.41
="578  ",="4778",20250410,CDD,RT ,34445.65
="578  ",="4778",20250409,CDD,WSP,26222.67
="578  ",="4778",20250409,CDD,WSR,19220.41
="578  ",="5778",20250409,CDD,PT ,56643.26
="578  ",="5778",20250409,CDD,RT ,566195.75
="578  ",="5778",20250409,CDD,WSP,56643.26
="578  ",="5778",20250409,CDD,WSR,28648.19
="578  ",="578",20250409,CDD,PT ,147345.97
="578  ",="578",20250410,CDD,PT ,309933.94
="578  ",="578",20250409,CDD,RT ,168095.2
="578  ",="578",20250410,CDD,RT ,132002.02
="578  ",="578",20250409,CDD,WSP,147345.97
="578  ",="578",20250409,CDD,WSR,167595.2
="578  ",="90165",20250410,CDD,RT ,2700
="5808 ",="5808",20250409,CDD,PT ,2155.07
="5808 ",="5808",20250409,CDD,RT ,4270.72
="5808 ",="5808",20250409,CDD,WSP,2155.07
="5808 ",="5808",20250409,CDD,WSR,4270.72
="610  ",="15191",20250409,CDD,PT ,124650.49
="610  ",="15191",20250409,CDD,RT ,124650.49
="610  ",="16191",20250409,CDD,RT ,2245.76
="610  ",="16191",20250410,CDD,RT ,4141.33
="610  ",="16191",20250409,CDD,WSR,2245.76
="610  ",="18191",20250409,CDD,RT ,3173.38
="610  ",="18191",20250409,CDD,WSR,3173.38
="610  ",="2901",20250410,CDD,PT ,6281
="610  ",="2901",20250409,CDD,RT ,500
="610  ",="2901",20250410,CDD,RT ,2465.3
="610  ",="2901",20250409,CDD,WSR,500
="610  ",="2902",20250409,CDD,RT ,5239.44
="610  ",="2902",20250410,CDD,RT ,1440.25
="610  ",="2902",20250409,CDD,WSR,5239.44
="610  ",="444",20250410,CDD,FEE,-39.39
="610  ",="444",20250409,CDD,PT ,7927.76
="610  ",="444",20250410,CDD,PT ,386691.3
="610  ",="444",20250409,CDD,RT ,132851.85
="610  ",="444",20250410,CDD,RT ,386632.72
="610  ",="444",20250409,CDD,WSP,7927.76
="610  ",="444",20250409,CDD,WSR,132851.85
="610  ",="5101",20250410,CDD,PT ,1395.67
="610  ",="5101",20250409,CDD,RT ,626.88
="610  ",="5101",20250410,CDD,RT ,2754
="610  ",="5101",20250409,CDD,WSR,626.88
="610  ",="610",20250124,CDD,DR ,0.109999999999999
="610  ",="610",20250221,CDD,DR ,0.100000000000001
="610  ",="610",20250328,CDD,DR ,0.109999999999999
="610  ",="610",20241231,CDD,PT ,18662.88
="610  ",="610",20250107,CDD,PT ,-18733.12
="610  ",="610",20250409,CDD,PT ,214579.26
="610  ",="610",20250410,CDD,PT ,178263.47
="610  ",="610",20241231,CDD,RT ,19665.42
="610  ",="610",20250107,CDD,RT ,-19789
="610  ",="610",20250409,CDD,RT ,120945.85
="610  ",="610",20250410,CDD,RT ,312201.65
="610  ",="610",20250409,CDD,WSP,192016.54
="610  ",="610",20250409,CDD,WSR,97558.82
="610  ",="90162",20250410,CDD,PT ,25
="610  ",="90162",20250409,CDD,RT ,500
="610  ",="90162",20250409,CDD,WSR,500
="6103 ",="18147",20250410,CDD,PT ,200
="6103 ",="18147",20250409,CDD,RT ,726.38
="6103 ",="18147",20250409,CDD,WSR,726.38
="6103 ",="18297",20250410,CDD,PT ,4977.07
="6103 ",="18297",20250410,CDD,RT ,5086.63
="6103 ",="6103",20250410,CDD,PT ,30328
="6103 ",="6103",20250409,CDD,RT ,16462.26
="6103 ",="6103",20250410,CDD,RT ,33075.55
="6103 ",="6103",20250409,CDD,WSR,16462.26
="6103 ",="6403",20250409,CDD,PT ,17.5
="6103 ",="6403",20250409,CDD,RT ,1029.16
="6103 ",="6403",20250409,CDD,WSP,17.5
="6103 ",="6403",20250409,CDD,WSR,1029.16
="6103 ",="6503",20250409,CDD,RT ,32696.31
="6103 ",="6503",20250410,CDD,RT ,415.91
="6103 ",="6503",20250409,CDD,WSR,3955
="6109 ",="15011",20250409,CDD,RT ,150
="6109 ",="15011",20250409,CDD,WSR,150
="6109 ",="16011",20250410,CDD,RT ,84.48
="6109 ",="5302",20250410,CDD,FEE,-371.26
="6109 ",="6109",20250409,CDD,PT ,15456.15
="6109 ",="6109",20250410,CDD,PT ,588.7
="6109 ",="6109",20250409,CDD,RT ,3903.82
="6109 ",="6109",20250410,CDD,RT ,320.87
="6109 ",="6109",20250409,CDD,WSP,15456.15
="6109 ",="6109",20250409,CDD,WSR,3903.82
="611  ",="445",20250409,CDD,RT ,213.98
="611  ",="445",20250409,CDD,WSR,213.98
="611  ",="611",20250409,CDD,PT ,5807.94
="611  ",="611",20250410,CDD,PT ,1819.5
="611  ",="611",20250409,CDD,RT ,850.67
="611  ",="611",20250410,CDD,RT ,11136.41
="611  ",="611",20250409,CDD,WSP,5605
="611  ",="611",20250409,CDD,WSR,850.67
="6116 ",="15192",20250409,CDD,RT ,3859.33
="6116 ",="15192",20250409,CDD,WSR,3859.33
="6116 ",="16192",20250409,CDD,PT ,500
="6116 ",="16192",20250409,CDD,RT ,20074.48
="6116 ",="16192",20250410,CDD,RT ,10561.71
="6116 ",="16192",20250409,CDD,WSP,500
="6116 ",="16192",20250409,CDD,WSR,20074.48
="6116 ",="18192",20250409,CDD,PT ,14000
="6116 ",="18192",20250410,CDD,PT ,100
="6116 ",="18192",20250409,CDD,RT ,8721.62
="6116 ",="18192",20250410,CDD,RT ,10120.59
="6116 ",="18192",20250409,CDD,WSP,14000
="6116 ",="18192",20250409,CDD,WSR,8721.62
="6116 ",="5106",20250409,CDD,PT ,117102.76
="6116 ",="5106",20250409,CDD,RT ,1252714.98
="6116 ",="5106",20250410,CDD,RT ,22978.55
="6116 ",="5106",20250409,CDD,WSP,1291.19
="6116 ",="5106",20250409,CDD,WSR,154970.98
="6116 ",="6116",20250407,CDD,PT ,-200
="6116 ",="6116",20250409,CDD,PT ,300832.189999999
="6116 ",="6116",20250410,CDD,PT ,582327.6
="6116 ",="6116",20250409,CDD,RT ,595516.69
="6116 ",="6116",20250410,CDD,RT ,748913.79
="6116 ",="6116",20250409,CDD,WSP,251199.91
="6116 ",="6116",20250409,CDD,WSR,579464.92
="6116 ",="6416",20250328,CDD,DR ,-1.77635683940025e-14
="6116 ",="6416",20250409,CDD,PT ,107791.67
="6116 ",="6416",20250410,CDD,PT ,440
="6116 ",="6416",20250409,CDD,RT ,38694.13
="6116 ",="6416",20250410,CDD,RT ,6388.53
="6116 ",="6416",20250409,CDD,WSP,107791.67
="6116 ",="6416",20250409,CDD,WSR,38694.13
="6116 ",="70196",20250410,CDD,PT ,50
="6116 ",="70196",20250409,CDD,RT ,775.75
="6116 ",="70196",20250409,CDD,WSR,775.75
="622  ",="107",20250410,CDD,PT ,4876.41
="622  ",="107",20250410,USD,PT ,4000
="622  ",="107",20250409,CDD,RT ,1640.83
="622  ",="107",20250409,CDD,WSR,1454.85
="622  ",="18060",20250410,CDD,PT ,3405.81
="622  ",="18060",20250409,CDD,RT ,1712.42
="622  ",="18060",20250409,CDD,WSR,1712.42
="622  ",="622",20250409,CDD,PT ,625
="622  ",="622",20250410,CDD,PT ,4718.14
="622  ",="622",20250409,CDD,RT ,21768.18
="622  ",="622",20250410,CDD,RT ,19669.47
="622  ",="622",20250409,CDD,WSP,625
="622  ",="622",20250409,CDD,WSR,21768.18
="622  ",="908",20250410,CDD,PT ,1655.38
="622  ",="908",20250409,CDD,RT ,1667.68
="622  ",="908",20250410,CDD,RT ,9205.24
="622  ",="908",20250409,CDD,WSR,32.85
="624  ",="129",20250410,CDD,PT ,4533.28
="624  ",="129",20250409,CDD,RT ,180.73
="624  ",="129",20250410,CDD,RT ,4533.19
="624  ",="129",20250409,CDD,WSR,180.73
="624  ",="16175",20250410,CDD,RT ,274.19
="624  ",="18175",20250409,CDD,RT ,54.54
="624  ",="18175",20250409,CDD,WSR,54.54
="624  ",="624",20250410,CDD,PT ,615.41
="624  ",="624",20250409,CDD,RT ,2646.26
="624  ",="624",20250410,CDD,RT ,56008.74
="624  ",="624",20250409,CDD,WSR,2646.26
="624  ",="894",20250409,CDD,PT ,14000
="624  ",="894",20250409,CDD,RT ,45537.01
="624  ",="894",20250409,CDD,WSP,14000
="649  ",="472",20250410,CDD,DR ,273.82
="649  ",="472",20250410,CDD,FEE,-74.73
="649  ",="472",20250409,CDD,PT ,185.98
="649  ",="472",20250410,CDD,PT ,2376058.98
="649  ",="472",20250408,CDD,RT ,18000
="649  ",="472",20250410,CDD,RT ,987813.59
="649  ",="649",20250328,CDD,DR ,-9.68
="649  ",="649",20250409,CDD,DR ,47.5
="649  ",="649",20250410,CDD,DR ,1041.89
="649  ",="649",20250307,CDD,PT ,-1000
="649  ",="649",20250407,CDD,PT ,-50
="649  ",="649",20250409,CDD,PT ,11092.8
="649  ",="649",20250410,CDD,PT ,3180094.14
="649  ",="649",20250409,CDD,RT ,120141.06
="649  ",="649",20250410,CDD,RT ,3532264.75
="649  ",="649",20250409,CDD,WSP,5000
="649  ",="649",20250409,CDD,WSR,43896.85
="649  ",="872",20250410,CDD,DR ,15.5
="649  ",="872",20250410,CDD,FEE,-0.51
="649  ",="872",20250409,CDD,PT ,8800761.94
="649  ",="872",20250410,CDD,PT ,41589.93
="649  ",="872",20250409,CDD,RT ,16194643.74
="649  ",="872",20250410,CDD,RT ,13044.26
="649  ",="90082",20250409,CDD,DR ,116.35
="649  ",="90082",20250410,CDD,FEE,-2.17
="649  ",="90082",20250410,CDD,PT ,115189.63
="649  ",="90082",20250409,CDD,RT ,106032.01
="649  ",="90082",20250410,CDD,RT ,2272076.07
="649  ",="9338",20250410,CDD,RT ,356000
="649  ",="DA501",20250410,CDD,DR ,142.72
="649  ",="DA501",20250410,CDD,PT ,5523.77
="649  ",="DA501",20250409,CDD,RT ,1333.33
="649  ",="DA501",20250410,CDD,RT ,5523.77
="649  ",="DA501",20250409,CDD,WSR,1333.33
="649  ",="DF501",20250410,CDD,PT ,100000
="654  ",="117",20250409,CDD,PT ,13538.75
="654  ",="117",20250410,CDD,PT ,132404.42
="654  ",="117",20250409,CDD,RT ,1197.91
="654  ",="117",20250410,CDD,RT ,132302.66
="654  ",="117",20250409,CDD,WSP,13538.75
="654  ",="117",20250409,CDD,WSR,1197.91
="654  ",="16062",20250409,CDD,RT ,546.83
="654  ",="16062",20250409,CDD,WSR,546.83
="654  ",="18062",20250409,CDD,RT ,746
="654  ",="18062",20250410,CDD,RT ,156.88
="654  ",="18062",20250409,CDD,WSR,746
="654  ",="654",20250409,CDD,PT ,5119.88
="654  ",="654",20250410,CDD,PT ,23937.08
="654  ",="654",20250409,CDD,RT ,94832.57
="654  ",="654",20250410,CDD,RT ,52163.74
="654  ",="654",20250409,CDD,WSP,5119.88
="654  ",="654",20250409,CDD,WSR,93055.32
="654  ",="858",20250409,CDD,RT ,79939.96
="654  ",="858",20250410,CDD,RT ,587.46
="660  ",="18012",20250409,CDD,PT ,4300
="660  ",="18012",20250409,CDD,RT ,5000
="660  ",="18012",20250410,CDD,RT ,16300
="660  ",="18012",20250409,CDD,WSP,4300
="660  ",="18012",20250409,CDD,WSR,5000
="660  ",="271",20250409,CDD,PT ,30192.5
="660  ",="271",20250409,CDD,RT ,42647.35
="660  ",="271",20250409,CDD,WSP,30192.5
="660  ",="271",20250409,CDD,WSR,42647.35
="660  ",="5311",20250410,CDD,RT ,60377.92
="660  ",="660",20250409,CDD,PT ,175
="660  ",="660",20250410,CDD,PT ,501.2
="660  ",="660",20250409,CDD,RT ,74499.89
="660  ",="660",20250409,CDD,WSP,175
="660  ",="660",20250409,CDD,WSR,74499.89
="660  ",="664T8",20250409,CDD,RT ,120.24
="660  ",="664T8",20250409,CDD,WSR,120.24
="661  ",="18384",20250410,CDD,PT ,375590.53
="661  ",="18384",20250410,CDD,RT ,1617492.04
="661  ",="254",20250410,CDD,PT ,4075473.69
="661  ",="254",20250410,CDD,RT ,1306882.1
="661  ",="5313",20240419,CDD,FEE,3.03
="661  ",="5313",20240517,CDD,FEE,13.24
="661  ",="5313",20240614,CDD,FEE,14.11
="661  ",="5313",20240719,CDD,FEE,18.13
="661  ",="5313",20240816,CDD,FEE,14.67
="661  ",="5313",20240920,CDD,FEE,18.72
="661  ",="5313",20241018,CDD,FEE,14.67
="661  ",="5313",20241115,CDD,FEE,14.72
="661  ",="5313",20241213,CDD,FEE,14.76
="661  ",="5313",20250117,CDD,FEE,18.55
="661  ",="5313",20250214,CDD,FEE,14.89
="661  ",="5313",20250321,CDD,FEE,18.67
="661  ",="5313",20250410,CDD,FEE,-255.29
="661  ",="5313",20250410,CDD,PT ,7995527.23
="661  ",="5313",20250410,CDD,RT ,12573053.56
="661  ",="661",20250410,CDD,PT ,4876151.83
="661  ",="661",20250410,CDD,RT ,34982015.94
="661  ",="90035",20250410,CDD,PT ,3962246.29
="661  ",="90035",20250410,CDD,RT ,3640186.89
="662  ",="126",20250410,CDD,PT ,12337.32
="662  ",="126",20250409,CDD,RT ,4306.67
="662  ",="126",20250410,CDD,RT ,10643.86
="662  ",="126",20250409,CDD,WSR,4306.67
="662  ",="16173",20250410,CDD,RT ,33.21
="662  ",="18173",20250410,CDD,FEE,-1
="662  ",="18173",20250409,CDD,RT ,376.4
="662  ",="18173",20250410,CDD,RT ,1218.65
="662  ",="18173",20250409,CDD,WSR,376.4
="662  ",="662",20250409,CDD,PT ,55
="662  ",="662",20250410,CDD,PT ,981.56
="662  ",="662",20250409,CDD,RT ,500.46
="662  ",="662",20250410,CDD,RT ,17673.03
="662  ",="662",20250409,CDD,WSP,55
="662  ",="662",20250409,CDD,WSR,500.46
="662  ",="974",20250409,CDD,PT ,75145.77
="662  ",="974",20250409,CDD,RT ,143188.32
="662  ",="974",20250409,CDD,WSP,75145.77
="662  ",="974",20250409,CDD,WSR,142933.33
="6752 ",="6752",20250409,CDD,PT ,147830
="6752 ",="6752",20250409,CDD,WSP,147830
="677  ",="16193",20250410,CDD,PT ,238.71
="677  ",="16193",20250409,CDD,RT ,43742.11
="677  ",="16193",20250410,CDD,RT ,2307.51
="677  ",="16193",20250409,CDD,WSR,43742.11
="677  ",="18193",20250410,CDD,PT ,225
="677  ",="18193",20250409,CDD,RT ,4427.55
="677  ",="18193",20250410,CDD,RT ,82.08
="677  ",="18193",20250409,CDD,WSR,4427.55
="677  ",="2906",20250410,CDD,PT ,80
="677  ",="2906",20250410,CDD,RT ,200
